"gene","title","rho","SD","AVG","Young_1","Young_2","Young_3","Young_4","Old_1","Old_2","Old_3"
"Sh3bp5","SH3 domain binding protein 5",0.943,0.527,7.36,6.823,7.047,7.233,6.737,7.808,7.86,8.013
"Sh3bp5l","SH3 binding domain protein 5 like",-0.006,0.226,4.873,4.643,5.282,4.827,4.654,5.006,4.946,4.754
"Sh3d19","SH3 domain containing 19",-0.531,0.538,2.873,2.665,3.714,3.049,2.843,3.298,2.417,2.122
"Sh3d21","SH3 domain containing 21",0.17,0.533,2.669,2.24,2.825,3.312,2.099,3.195,2.044,2.969
"Sh3gl1","SH3 domain containing GRB2 like 1, endophilin A2",0.156,0.282,4.86,4.776,4.898,5.216,4.482,4.76,4.649,5.242
"Sh3glb1","SH3 domain containing GRB2 like, endophilin B1",0.488,0.433,5.846,4.997,5.831,6.229,5.895,5.851,5.773,6.346
"Sh3glb2","SH3 domain containing GRB2 like, endophilin B2",0.903,0.587,5.896,5.66,5.45,5.35,5.289,6.614,6.405,6.509
"Sh3kbp1","SH3 domain containing kinase binding protein 1",0.781,0.367,2.941,2.412,2.915,2.586,2.92,3.06,3.513,3.183
"Sh3pxd2a","SH3 and PX domains 2A",-0.229,0.29,2.44,2.925,2.397,2.446,2.099,2.156,2.693,2.361
"Sh3pxd2b","SH3 and PX domains 2B",0.185,0.534,1.008,1.476,0.299,1.349,0.729,0.347,1.38,1.476
"Sh3rf1","SH3 domain containing ring finger 1",0.505,0.414,3.944,3.663,4.129,3.961,3.289,3.754,4.521,4.29
"Sh3tc1","SH3 domain and tetratricopeptide repeats 1",0.572,1.014,4.58,4.817,4.701,3.71,2.786,5.031,5.19,5.823
"Sh3tc2","SH3 domain and tetratricopeptide repeats 2",0.74,0.42,4.304,3.607,4.519,3.957,4.101,4.611,4.615,4.722
"Sh3yl1","SH3 and SYLF domain containing 1",0.226,0.388,2.417,2.289,2.597,2.773,1.693,2.224,2.805,2.539
"Shank3","SH3 and multiple ankyrin repeat domains 3",-0.273,0.506,4.021,4.022,4.292,4.558,3.606,3.659,4.666,3.344
"Sharpin","SHANK associated RH domain interactor",0.467,0.357,4.982,4.783,4.956,4.706,4.802,5.552,5.414,4.66
"Shb","SH2 domain containing adaptor protein B",-0.199,0.412,1.322,1.093,1.178,2.155,1.366,0.86,1.429,1.17
"Shc1","SHC adaptor protein 1",0.124,0.157,6.609,6.751,6.632,6.592,6.314,6.616,6.803,6.554
"Shcbp1","SHC binding and spindle associated 1",-0.517,0.791,0.536,0,1.209,2.003,0.54,0,0,0
"Shisa2","shisa family member 2",0.523,0.563,0.655,0.217,0.298,0.562,0.839,0,1.03,1.64
"Shisa4","shisa family member 4",-0.528,0.658,1.149,2.24,1.504,0.674,1.036,0.184,1.429,0.972
"Shisa5","shisa family member 5",0.836,0.322,9.047,8.809,8.971,8.791,8.727,9.224,9.17,9.635
"Shkbp1","SH3KBP1 binding protein 1",0.696,0.487,4.36,3.716,4.475,4.351,3.767,4.516,5.113,4.585
"Shmt1","serine hydroxymethyltransferase 1",0.871,0.494,0.517,0,0.298,0.308,0,1.238,1.03,0.745
"Shmt2","serine hydroxymethyltransferase 2",0.186,0.576,4.105,3.814,4.441,4.661,3.108,4.647,3.725,4.339
"Shoc2","SHOC2 leucine rich repeat scaffold protein",0.748,0.396,4.827,4.946,4.405,4.294,4.589,5.16,5.296,5.1
"Shpk","sedoheptulokinase",0.094,0.812,2.611,2.806,2.871,3.047,1.21,2.456,3.796,2.095
"Shprh","SNF2 histone linker PHD RING helicase",-0.174,0.579,4.935,4.217,5.743,5.629,4.539,4.61,5.124,4.684
"Shq1","SHQ1, H/ACA ribonucleoprotein assembly factor",0.017,0.499,2.943,2.551,3.769,2.877,2.486,2.775,2.634,3.51
"Shroom1","shroom family member 1",0.655,0.868,1.527,0.405,2.01,0.468,1.135,2.656,2.094,1.923
"Shroom2","shroom family member 2",0.385,0.573,3.089,1.969,3.546,3.363,2.869,3.012,3.698,3.168
"Shroom3","shroom family member 3",0.581,0.389,0.856,0.405,0.427,1.425,0.609,1.11,1.119,0.9
"Shroom4","shroom family member 4",-0.106,0.492,6.248,5.923,6.844,6.855,5.572,5.971,6.076,6.494
"Siae","sialic acid acetylesterase",0.13,0.65,2.01,1.856,1.05,2.445,2.621,2.706,2.114,1.281
"Siah1a",NA,-0.397,0.498,5.72,5.783,5.712,6.253,5.75,5.921,5.952,4.667
"Siah1b",NA,0.485,0.634,3.529,3.683,2.189,4.104,3.369,3.901,3.814,3.641
"Siah2","siah E3 ubiquitin protein ligase 2",-0.813,0.731,1.879,2.336,3.194,2.076,1.633,0.965,1.497,1.45
"Sidt1","SID1 transmembrane family member 1",0.508,0.542,1.893,1.557,2.152,0.965,1.91,1.895,2.044,2.729
"Sidt2","SID1 transmembrane family member 2",0.298,0.361,4.967,4.863,5.211,5.071,4.326,5.093,4.761,5.446
"Sigirr","single Ig and TIR domain containing",-0.779,0.377,3.818,3.761,4.53,3.809,4.048,3.559,3.627,3.389
"Siglec1","sialic acid binding Ig like lectin 1",-0.627,0.274,1.15,1.198,1.346,1.19,1.38,1.39,0.858,0.69
"Sigmar1","sigma non-opioid intracellular receptor 1",0.636,0.389,5.259,4.652,5.514,5.228,4.806,5.666,5.392,5.554
"Sik1","salt inducible kinase 1",-0.405,0.722,3.059,3.338,3.907,3.81,2.038,2.21,3.026,3.086
"Sik2","salt inducible kinase 2",0.733,0.354,3.151,2.66,3.027,2.985,3.213,3.273,3.087,3.817
"Sik3","SIK family kinase 3",0.738,0.809,3.113,2.24,3.12,1.808,3.234,3.798,3.631,3.957
"Sike1","suppressor of IKBKE 1",-0.697,0.384,6.83,6.936,7.157,7.324,6.771,6.43,6.951,6.242
"Sil1","SIL1 nucleotide exchange factor",0.873,0.44,3.938,3.846,3.616,3.521,3.429,4.274,4.417,4.463
"Simc1","SUMO interacting motifs containing 1",0.505,0.384,1.507,1.297,1.617,0.875,1.571,1.538,1.497,2.158
"Sin3a","SIN3 transcription regulator family member A",0.226,0.421,5.03,4.364,5.472,5.411,4.646,4.831,5.202,5.282
"Sin3b","SIN3 transcription regulator family member B",0.585,0.188,7.144,6.865,7.247,6.916,7.155,7.387,7.24,7.197
"Sipa1","signal-induced proliferation-associated 1",0.001,1.635,2.622,3.115,3.372,3.103,0.806,3.19,0.009,4.757
"Sipa1l1","signal induced proliferation associated 1 like 1",0.393,0.712,1.515,1.698,1.483,0,1.637,1.807,2.27,1.709
"Sipa1l2","signal induced proliferation associated 1 like 2",0.011,1.646,2.332,0,4.064,2.795,2.934,0.001,3.06,3.466
"Sipa1l3","signal induced proliferation associated 1 like 3",0.24,0.417,2.124,1.77,2.515,1.949,1.957,1.566,2.45,2.663
"Sirpa","signal regulatory protein alpha",-0.403,0.819,1.305,0.856,2.36,2.301,0.941,0.86,0.177,1.64
"Sirt1","sirtuin 1",-0.446,0.414,4.439,4.281,5.306,4.507,4.097,4.392,4.407,4.086
"Sirt2","sirtuin 2",0.75,0.538,4.999,4.732,4.77,4.952,4.273,4.981,5.287,6
"Sirt3","sirtuin 3",-0.422,0.418,3.723,3.707,3.917,4.228,3.574,3.803,3.938,2.897
"Sirt4","sirtuin 4",-0.281,0.532,2.045,1.635,3.061,1.478,2.343,1.785,2.089,1.922
"Sirt5","sirtuin 5",0.436,0.955,1.799,0,2.591,2.187,1.149,1.966,2.797,1.901
"Sirt6","sirtuin 6",0.636,0.332,2.813,2.426,2.754,2.585,2.762,3.485,2.858,2.825
"Sirt7","sirtuin 7",-0.142,0.339,5.923,6.085,5.91,6.209,5.538,6.284,6.044,5.388
"Siva1","SIVA1 apoptosis inducing factor",-0.15,0.581,4.918,4.866,5.193,5.277,4.449,5.116,5.631,3.892
"Six1","SIX homeobox 1",0.707,0.749,0.908,1.199,0.427,0,0,1.396,1.742,1.595
"Six5","SIX homeobox 5",0.334,0.509,1.549,1.389,0.756,1.856,1.96,1.727,1.03,2.127
"Ska2","spindle and kinetochore associated complex subunit",-0.804,0.702,5.242,5.445,6.282,5.831,5.125,4.53,5.22,4.259
"Ska3","spindle and kinetochore associated complex subunit",-0.711,0.429,0.662,1.111,1.16,0.939,0.339,0,0.607,0.481
"Skap2","src kinase associated phosphoprotein 2",-0.821,0.504,5.271,5.383,5.712,5.984,5.438,4.638,5.045,4.697
"Skida1","SKI/DACH domain containing 1",0.134,0.407,1.93,1.297,2.392,2.193,1.633,2.265,2.089,1.64
"Skil","SKI like proto-oncogene",-0.103,0.356,4.691,4.375,5.036,5.102,4.344,4.709,4.988,4.283
"Skiv2l","Ski2 like RNA helicase",0.717,0.527,3.944,3.332,4.223,3.551,3.331,4.473,4.154,4.543
"Skp2","S-phase kinase associated protein 2",-0.199,0.784,1.969,1.093,3.041,1.948,2.38,0.86,2.572,1.885
"Sla2","Src like adaptor 2",-0.554,0.537,1.596,2.08,1.569,2.48,1.216,1.586,1.364,0.878
"Slain2","SLAIN motif family member 2",-0.564,0.588,5.074,4.936,5.975,5.656,4.691,4.864,5.165,4.233
"Slamf1","signaling lymphocytic activation molecule family m",0.037,0.448,1.069,1.677,0.597,0.996,0.782,1.579,1.258,0.59
"Slamf9","SLAM family member 9",-0.28,0.637,0.77,1.708,0,1.539,0.479,0.86,0.334,0.47
"Slbp","stem-loop binding protein",-0.43,0.165,6.195,6.381,6.379,6.254,5.921,6.072,6.191,6.165
"Slc10a1","solute carrier family 10 member 1",0.375,0.824,0.976,0,0,1.992,1.462,1.636,0.398,1.344
"Slc10a2","solute carrier family 10 member 2",-0.204,0.435,1.213,1.578,1.514,1.201,0.799,0.548,1.105,1.749
"Slc10a3","solute carrier family 10 member 3",0.48,0.177,5.286,5.027,5.282,5.386,5.264,5.112,5.384,5.55
"Slc10a6","solute carrier family 10 member 6",0.849,0.49,4.882,4.565,4.715,4.612,4.248,5,5.42,5.615
"Slc10a7","solute carrier family 10 member 7",0.511,0.727,4.536,4.572,4.719,4.153,3.136,5.435,4.831,4.905
"Slc11a1","solute carrier family 11 member 1",0.139,0.787,1.434,1.201,2.571,1.21,0,1.605,1.902,1.55
"Slc11a2","solute carrier family 11 member 2",-0.202,0.404,4.211,4.132,4.619,4.458,3.77,4.767,3.911,3.821
"Slc12a2","solute carrier family 12 member 2",-0.222,0.546,4.102,3.868,4.284,5.146,3.621,3.756,4.369,3.671
"Slc12a4","solute carrier family 12 member 4",0.676,0.579,5.553,4.975,5.844,5.3,4.749,5.866,5.712,6.422
"Slc12a5","solute carrier family 12 member 5",0.812,0.684,2.694,2.779,1.875,2.317,1.998,3.034,3.035,3.821
"Slc12a6","solute carrier family 12 member 6",0.213,0.322,5.439,5.064,5.72,5.77,4.983,5.698,5.322,5.516
"Slc12a7","solute carrier family 12 member 7",0.819,0.908,5.876,5.519,5.644,5.159,4.562,6.584,6.527,7.138
"Slc12a8","solute carrier family 12 member 8",-0.475,0.657,2.182,2.017,2.555,3.476,1.829,1.846,2.074,1.477
"Slc12a9","solute carrier family 12 member 9",0.342,0.604,3.664,3.769,4.054,2.402,3.423,3.854,4.009,4.133
"Slc15a2","solute carrier family 15 member 2",0.817,1.28,2.874,2.24,2.327,1.208,1.91,4.709,4.089,3.638
"Slc15a3","solute carrier family 15 member 3",0.376,0.967,1.54,0,0.851,2.408,2.171,1.862,2.587,0.9
"Slc15a4","solute carrier family 15 member 4",0.384,0.486,4.088,4.297,3.131,4.597,3.891,4.445,4.01,4.248
"Slc16a1","solute carrier family 16 member 1",0.118,0.287,5.079,4.565,5.234,5.482,5.024,5.145,5.187,4.919
"Slc16a10","solute carrier family 16 member 10",0.133,0.543,0.604,1.476,0.298,0.162,0,1.016,0.334,0.94
"Slc16a11","solute carrier family 16 member 11",0.803,0.809,2.946,2.737,2.36,2.893,1.571,3.634,3.741,3.682
"Slc16a12","solute carrier family 16 member 12",0.407,0.4,0.882,0.72,1.024,1.051,0.178,0.626,1.282,1.289
"Slc16a13","solute carrier family 16 member 13",0.584,0.375,5.155,5.201,5.22,4.833,4.478,5.356,5.517,5.478
"Slc16a2","solute carrier family 16 member 2",0.754,0.662,4.244,4.318,3.907,3.491,3.458,4.473,4.896,5.163
"Slc16a3","solute carrier family 16 member 3",0.437,0.31,2.255,2.084,2.327,2.497,1.633,2.526,2.332,2.388
"Slc16a4","solute carrier family 16 member 4",0.04,0.481,3.37,2.628,3.681,4.063,3.274,2.912,3.513,3.522
"Slc16a6","solute carrier family 16 member 6",0.144,0.443,2.269,2.098,2.871,2.082,1.571,2.778,2.295,2.189
"Slc16a9","solute carrier family 16 member 9",-0.348,0.589,2.288,2.362,3.315,2.235,1.652,2.583,1.562,2.306
"Slc17a5","solute carrier family 17 member 5",0.549,0.242,4.618,4.225,4.763,4.702,4.338,4.813,4.849,4.636
"Slc18a2","solute carrier family 18 member A2",-0.052,0.742,1.693,1.297,1.383,3.026,1.633,0.626,1.998,1.885
"Slc18b1","solute carrier family 18 member B1",0.013,0.384,3.482,3.215,3.622,4.132,2.974,3.728,3.44,3.26
"Slc19a2","solute carrier family 19 member 2",0.705,0.543,2.772,2.084,2.915,2.497,2.226,3.65,3.096,2.933
"Slc1a1","solute carrier family 1 member 1",0.934,0.601,5.771,4.921,5.512,5.67,5.249,6.208,6.247,6.592
"Slc1a4","solute carrier family 1 member 4",0.055,0.713,0.67,0.217,1.952,0,0,0.748,1.203,0.567
"Slc1a5","solute carrier family 1 member 5",-0.03,0.307,4.597,4.364,5.12,4.626,4.252,4.324,4.749,4.744
"Slc20a1","solute carrier family 20 member 1",0.12,0.403,3.404,3.221,3.077,3.527,3.671,3.626,3.941,2.765
"Slc20a2","solute carrier family 20 member 2",0.864,0.756,3.239,2.033,3.12,3.166,2.576,4.124,3.68,3.974
"Slc22a15","solute carrier family 22 member 15",0.461,0.462,3.123,3.455,2.503,2.959,2.825,3.053,3.937,3.13
"Slc22a18","solute carrier family 22 member 18",0.719,0.469,3.316,3.422,2.728,2.669,3.274,3.553,3.938,3.627
"Slc22a21",NA,0.619,0.79,2.75,2.213,2.894,1.413,2.594,3.324,3.874,2.941
"Slc22a23","solute carrier family 22 member 23",0.064,0.813,1.785,2.806,0.94,1.415,1.91,0.86,1.684,2.878
"Slc22a3","solute carrier family 22 member 3",0.965,0.543,0.508,0,0,0,0.337,1.062,1.119,1.041
"Slc22a4","solute carrier family 22 member 4",0.366,0.589,0.59,0.448,0.947,0,0.178,0,1.037,1.523
"Slc22a5","solute carrier family 22 member 5",-0.457,0.479,4.525,4.39,5.407,4.563,4.396,3.78,4.557,4.585
"Slc23a1","solute carrier family 23 member 1",0.864,0.434,5.96,5.767,5.747,5.498,5.559,6.156,6.333,6.663
"Slc24a5","solute carrier family 24 member 5",-0.659,0.752,1.457,1.631,2.428,1.575,1.696,1.768,0,1.099
"Slc25a1","solute carrier family 25 member 1",0.492,0.342,5.407,4.997,5.531,5.455,5.07,6.011,5.257,5.527
"Slc25a10","solute carrier family 25 member 10",0.254,0.354,3.635,3.662,3.981,3.506,2.945,3.57,3.862,3.921
"Slc25a11","solute carrier family 25 member 11",-0.129,0.136,7.05,6.976,7.241,6.939,7.039,7.052,7.22,6.883
"Slc25a12","solute carrier family 25 member 12",0.527,0.503,5.851,5.376,6.178,5.955,4.981,6.105,5.916,6.443
"Slc25a13","solute carrier family 25 member 13",0.854,0.516,1.462,1.199,1.25,0.883,0.944,1.895,2.179,1.885
"Slc25a14","solute carrier family 25 member 14",-0.807,0.695,4.457,4.937,5.005,5.231,4.372,4.202,4.285,3.168
"Slc25a15","solute carrier family 25 member 15",-0.18,0.496,3.139,2.993,3.219,3.946,2.718,3.083,3.546,2.465
"Slc25a16","solute carrier family 25 member 16",0.373,0.49,3.631,3.19,3.517,3.148,4.002,4.324,4.055,3.183
"Slc25a17","solute carrier family 25 member 17",-0.557,0.442,5.953,5.861,6.673,6.48,5.543,5.795,5.703,5.618
"Slc25a19","solute carrier family 25 member 19",0.241,0.377,3.866,3.68,4.073,4.172,3.151,4.202,4.063,3.724
"Slc25a20","solute carrier family 25 member 20",-0.635,0.466,5.22,5.374,5.589,5.781,5.221,4.407,4.828,5.338
"Slc25a22","solute carrier family 25 member 22",0.093,0.64,3.259,3.251,4.071,3.19,2.01,3.692,3.156,3.442
"Slc25a23","solute carrier family 25 member 23",0.105,0.579,2.229,2.964,2.454,1.634,1.307,2.14,2.535,2.568
"Slc25a24","solute carrier family 25 member 24",0.4,0.309,5.142,4.81,5.193,5.524,4.661,5.288,5.389,5.128
"Slc25a25","solute carrier family 25 member 25",0.377,0.329,3.689,3.787,3.661,3.831,3.038,3.608,3.78,4.115
"Slc25a26","solute carrier family 25 member 26",-0.277,0.379,2.758,2.583,2.458,3.181,3.35,2.766,2.662,2.31
"Slc25a27","solute carrier family 25 member 27",0.167,0.648,1.272,1.671,0.31,2.124,0.729,1.481,1.723,0.867
"Slc25a28","solute carrier family 25 member 28",0.786,0.68,0.7,0,0.898,0,0,1.135,1.469,1.396
"Slc25a29","solute carrier family 25 member 29",0.478,0.566,2.919,3.133,2.327,2.466,2.705,3.278,3.938,2.586
"Slc25a3","solute carrier family 25 member 3",0.191,0.137,8.554,8.307,8.673,8.67,8.527,8.451,8.653,8.597
"Slc25a30","solute carrier family 25 member 30",0.113,0.218,5.086,4.922,5.151,5.324,4.844,5.308,5.227,4.824
"Slc25a31","solute carrier family 25 member 31",0.397,0.701,0.624,1.297,0,0,0,0.86,1.742,0.47
"Slc25a32","solute carrier family 25 member 32",-0.038,0.492,4.47,4.347,4.776,5.09,3.706,4.107,4.942,4.32
"Slc25a33","solute carrier family 25 member 33",-0.147,0.84,0.867,2.138,0,1.778,0,0.347,0.833,0.972
"Slc25a35","solute carrier family 25 member 35",0.813,0.539,3.343,2.986,3.305,2.626,2.886,3.653,4.021,3.923
"Slc25a36","solute carrier family 25 member 36",-0.846,0.447,5.596,5.878,6.228,5.987,5.441,5.077,5.48,5.083
"Slc25a37","solute carrier family 25 member 37",0.623,0.591,2.916,3.304,2.218,2.489,2.266,3.751,3.244,3.139
"Slc25a38","solute carrier family 25 member 38",-0.538,0.513,4.139,4.196,4.909,4.464,3.681,4.147,4.246,3.328
"Slc25a39","solute carrier family 25 member 39",0.369,0.223,6.971,6.72,7.038,6.922,6.891,7.416,6.997,6.814
"Slc25a4","solute carrier family 25 member 4",-0.707,0.245,8.689,8.838,8.737,8.964,8.773,8.742,8.567,8.203
"Slc25a40","solute carrier family 25 member 40",-0.153,1.003,3.826,2.821,5.181,4.64,3.159,4.583,2.6,3.8
"Slc25a42","solute carrier family 25 member 42",0.356,0.673,2.309,3.038,1.532,2.58,1.272,2.31,2.49,2.942
"Slc25a43","solute carrier family 25 member 43",-0.558,0.602,1.582,2.216,2.022,1.607,1.501,0.347,1.799,1.581
"Slc25a44","solute carrier family 25 member 44",0.386,0.535,4.277,3.486,4.437,4.845,3.835,3.92,4.864,4.549
"Slc25a45","solute carrier family 25 member 45",0.201,0.375,3.923,3.65,4.22,4.144,3.336,4.062,4.378,3.672
"Slc25a46","solute carrier family 25 member 46",0.049,0.342,6.338,6.138,6.69,6.69,5.72,6.376,6.497,6.256
"Slc25a47","solute carrier family 25 member 47",-0.629,0.783,1.093,1.379,2.22,1.739,0.349,1.238,0.723,0
"Slc25a5","solute carrier family 25 member 5",-0.83,0.38,9.417,9.464,9.765,9.969,9.552,9.15,9.101,8.92
"Slc25a51","solute carrier family 25 member 51",-0.582,0.242,6.932,6.915,7.204,7.243,6.79,6.976,6.855,6.541
"Slc25a53","solute carrier family 25 member 53",0,0.565,3.467,3.486,3.123,4.143,3.13,3.57,4.185,2.631
"Slc26a10","solute carrier family 26 member 10",0.94,0.624,7.654,7.114,7.334,7.037,7.163,8.279,8.219,8.434
"Slc26a11","solute carrier family 26 member 11",0.175,0.347,2.658,2.468,2.57,3.223,2.343,2.344,2.604,3.055
"Slc26a2","solute carrier family 26 member 2",-0.112,0.453,4.24,4.354,4.904,4.147,3.449,4.203,4.569,4.053
"Slc26a6","solute carrier family 26 member 6",-0.284,0.465,1.338,0.979,2.036,1.597,1.126,0.86,1.797,0.972
"Slc27a3","solute carrier family 27 member 3",-0.507,0.451,4.282,4.005,4.8,4.803,4.372,4.223,3.513,4.255
"Slc27a4","solute carrier family 27 member 4",0.463,0.495,3.387,2.839,2.915,4.143,3.193,3.726,3.118,3.776
"Slc28a2","solute carrier family 28 member 2",0.604,0.349,9.057,8.577,9.303,9.088,8.553,9.2,9.313,9.369
"Slc29a1","solute carrier family 29 member 1 (Augustine blood",0.117,0.274,6.739,6.617,6.925,7.014,6.275,6.959,6.52,6.861
"Slc29a3","solute carrier family 29 member 3",0.143,0.405,3.171,2.864,3.715,3.26,2.614,2.859,3.317,3.566
"Slc29a4","solute carrier family 29 member 4",-0.618,0.439,1.557,1.476,1.909,2.336,1.449,1.396,1.358,0.972
"Slc2a1","solute carrier family 2 member 1",0.802,0.551,5.333,4.642,5.38,5.103,4.684,5.843,6.058,5.621
"Slc2a10","solute carrier family 2 member 10",0.952,0.494,3.568,3.051,2.959,3.364,3.458,4.244,3.836,4.06
"Slc2a12","solute carrier family 2 member 12",-0.029,0.562,0.858,0.899,1.285,0.982,0.188,1.52,0,1.134
"Slc2a13","solute carrier family 2 member 13",-0.744,0.619,0.943,1.199,1.504,1.539,0.941,1.238,0.177,0
"Slc2a3","solute carrier family 2 member 3",0.451,0.586,2.646,2.609,2.694,1.437,2.775,2.678,3.303,3.028
"Slc2a4","solute carrier family 2 member 4",-0.055,0.626,2.662,3.422,3.139,1.758,1.96,2.656,3.14,2.562
"Slc2a8","solute carrier family 2 member 8",0.915,0.523,5.012,4.318,4.812,4.733,4.691,5.156,5.612,5.758
"Slc2a9","solute carrier family 2 member 9",0.777,0.73,1.651,1.297,0.298,1.948,1.571,1.667,2.216,2.562
"Slc30a1","solute carrier family 30 member 1",-0.261,0.293,4.888,4.906,4.903,5.307,4.676,4.878,5.139,4.406
"Slc30a4","solute carrier family 30 member 4",-0.173,0.499,5.079,4.724,5.929,5.351,4.435,5.189,5.202,4.722
"Slc30a5","solute carrier family 30 member 5",0.376,0.551,5.267,5.434,5.293,5.335,4.139,5.901,5.173,5.592
"Slc30a6","solute carrier family 30 member 6",-0.155,0.588,4.426,4.423,4.658,4.821,3.91,4.98,4.829,3.363
"Slc30a7","solute carrier family 30 member 7",0.273,0.356,6.118,5.641,6.55,6.321,5.653,6.084,6.171,6.409
"Slc30a9","solute carrier family 30 member 9",-0.033,0.353,3.723,3.732,3.745,4.163,3.229,4.079,3.808,3.304
"Slc31a1","solute carrier family 31 member 1",0.014,0.347,4.366,4.131,4.548,4.915,3.861,4.455,4.508,4.141
"Slc31a2","solute carrier family 31 member 2",-0.576,0.354,7.197,7.027,7.751,7.615,7.031,7.077,7.122,6.759
"Slc33a1","solute carrier family 33 member 1",0.213,0.389,5.424,4.982,5.76,5.744,4.893,5.584,5.799,5.205
"Slc35a1","solute carrier family 35 member A1",-0.87,0.519,6.204,6.48,6.916,6.645,6.135,5.826,6.035,5.392
"Slc35a2","solute carrier family 35 member A2",0.833,0.318,4.318,4.12,4.226,3.883,4.129,4.61,4.464,4.796
"Slc35a3","solute carrier family 35 member A3",-0.482,0.438,7.348,7.364,7.935,7.911,6.795,7.141,7.319,6.973
"Slc35a4","solute carrier family 35 member A4",0.871,0.492,6.951,6.79,6.633,6.635,6.283,7.372,7.297,7.645
"Slc35a5","solute carrier family 35 member A5",-0.125,0.49,5.093,4.623,5.709,5.652,4.536,5.216,5.242,4.669
"Slc35b2","solute carrier family 35 member B2",0.416,0.136,7.147,7.023,7.214,7.105,7.014,7.33,7.309,7.038
"Slc35b3","solute carrier family 35 member B3",-0.598,0.48,4.253,3.998,4.789,5.057,4.212,3.859,4.018,3.837
"Slc35b4","solute carrier family 35 member B4",-0.222,0.433,4.933,4.848,5.324,5.36,4.529,5.1,4.2,5.167
"Slc35c1","solute carrier family 35 member C1",0.14,0.303,3.61,3.769,3.473,3.608,3.508,3.083,3.783,4.043
"Slc35c2","solute carrier family 35 member C2",0.152,0.328,4.376,4.651,4.623,3.979,3.9,4.4,4.351,4.728
"Slc35d1","solute carrier family 35 member D1",-0.649,0.748,2.97,3.133,3.602,4.032,2.622,2.867,2.849,1.684
"Slc35d2","solute carrier family 35 member D2",-0.191,0.482,4.691,4.371,5.319,5.255,4.091,4.907,4.286,4.611
"Slc35e1","solute carrier family 35 member E1",0.799,0.448,4.534,4.537,4.015,4.073,4.24,5.153,5,4.718
"Slc35e2",NA,-0.056,0.418,4.445,4.061,5.246,4.261,4.11,4.503,4.701,4.233
"Slc35e3","solute carrier family 35 member E3",-0.211,0.599,1.813,1.389,2.152,1.948,2.099,2.092,2.369,0.643
"Slc35e4","solute carrier family 35 member E4",0.038,0.31,4.03,4.09,4.375,4.063,3.423,4.202,3.862,4.195
"Slc35f1","solute carrier family 35 member F1",0.136,0.409,1.945,1.963,2.498,1.478,1.427,1.785,2.337,2.127
"Slc35f5","solute carrier family 35 member F5",-0.598,0.37,6.217,6.112,6.716,6.775,6.01,5.887,6.086,5.934
"Slc35f6","solute carrier family 35 member F6",0.845,0.51,4.658,4.649,4.083,4.019,4.425,5.067,5.017,5.342
"Slc35g1","solute carrier family 35 member G1",0.385,0.942,1.044,0.871,0.447,0,1.429,1.94,2.484,0.135
"Slc35g2","solute carrier family 35 member G2",-0.306,0.349,4.274,3.852,4.794,4.633,4.166,4.324,4.246,3.902
"Slc36a1","solute carrier family 36 member 1",-0.127,0.429,2.564,2.469,2.651,3.259,2.1,2.265,2.988,2.219
"Slc36a2","solute carrier family 36 member 2",-0.781,0.917,0.984,1.389,2.075,2.266,0.479,0.347,0.334,0
"Slc36a4","solute carrier family 36 member 4",0.409,0.398,4.759,4.566,4.768,5.184,4.023,4.661,4.995,5.116
"Slc37a2","solute carrier family 37 member 2",0.281,0.499,0.828,0.405,1.106,1.362,0,0.651,1.29,0.984
"Slc37a3","solute carrier family 37 member 3",0.194,0.515,4.022,3.754,4.462,4.368,3.029,4.441,4.201,3.901
"Slc37a4","solute carrier family 37 member 4",0.146,1.674,1.96,0.016,1.373,3.394,3.096,0.004,4.273,1.565
